VNET,NET,STA,SITE DESCRIPTION,LAT,LON,ELEV,START,END,STATUS,INSTALL,CERT
_US-FA,ZI,4133,"Big Horn Mountains, Wyoming, USA",44.19,-106.81,1698.4,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4134,"Big Horn Mountains, Wyoming, USA",44.19,-106.8,1650.6,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4135,"Big Horn Mountains, Wyoming, USA",44.19,-106.79,1602.7,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4136,"Big Horn Mountains, Wyoming, USA",44.19,-106.78,1568.6,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4137,"Big Horn Mountains, Wyoming, USA",44.2,-106.77,1544.8,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4138,"Big Horn Mountains, Wyoming, USA",44.2,-106.75,1530.9,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4139,"Big Horn Mountains, Wyoming, USA",44.2,-106.74,1510.5,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4140,"Big Horn Mountains, Wyoming, USA",44.19,-106.72,1554.4,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4141,"Big Horn Mountains, Wyoming, USA",44.19,-106.71,1603.7,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4142,"Big Horn Mountains, Wyoming, USA",44.22,-106.71,1564.9,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4143,"Big Horn Mountains, Wyoming, USA",44.23,-106.71,1542.1,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4144,"Big Horn Mountains, Wyoming, USA",44.24,-106.69,1502.5,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4145,"Big Horn Mountains, Wyoming, USA",44.23,-106.68,1470.3,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4146,"Big Horn Mountains, Wyoming, USA",44.22,-106.66,1456.5,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4147,"Big Horn Mountains, Wyoming, USA",44.21,-106.64,1469.4,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4148,"Big Horn Mountains, Wyoming, USA",44.21,-106.63,1465.9,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4149,"Big Horn Mountains, Wyoming, USA",44.22,-106.62,1474.8,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4150,"Big Horn Mountains, Wyoming, USA",44.22,-106.61,1480.6,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4151,"Big Horn Mountains, Wyoming, USA",44.23,-106.6,1411.1,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4152,"Big Horn Mountains, Wyoming, USA",44.25,-106.59,1403.1,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4153,"Big Horn Mountains, Wyoming, USA",44.27,-106.59,1380.6,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4154,"Big Horn Mountains, Wyoming, USA",44.27,-106.58,1345.2,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4156,"Big Horn Mountains, Wyoming, USA",44.28,-106.55,1367.8,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4159,"Big Horn Mountains, Wyoming, USA",44.32,-106.53,1384.8,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4160,"Big Horn Mountains, Wyoming, USA",44.31,-106.51,1411.4,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4161,"Big Horn Mountains, Wyoming, USA",44.31,-106.5,1383.9,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4162,"Big Horn Mountains, Wyoming, USA",44.3,-106.48,1325.6,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4163,"Big Horn Mountains, Wyoming, USA",44.3,-106.47,1317.2,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4164,"Big Horn Mountains, Wyoming, USA",44.29,-106.45,1300.1,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4165,"Big Horn Mountains, Wyoming, USA",44.29,-106.44,1268.4,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4166,"Big Horn Mountains, Wyoming, USA",44.29,-106.42,1257.4,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4167,"Big Horn Mountains, Wyoming, USA",44.29,-106.41,1284.7,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4168,"Big Horn Mountains, Wyoming, USA",44.29,-106.4,1351.3,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4169,"Big Horn Mountains, Wyoming, USA",44.29,-106.39,1391.1,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4170,"Big Horn Mountains, Wyoming, USA",44.29,-106.37,1362.8,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4171,"Big Horn Mountains, Wyoming, USA",44.29,-106.36,1381.8,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5000,"Big Horn Mountains, Wyoming, USA",44.11,-106.54,1362.8,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5001,"Big Horn Mountains, Wyoming, USA",44.11,-106.55,1381.8,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5002,"Big Horn Mountains, Wyoming, USA",44.12,-106.55,1413,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5003,"Big Horn Mountains, Wyoming, USA",44.13,-106.56,1451,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5004,"Big Horn Mountains, Wyoming, USA",44.14,-106.56,1420.4,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5005,"Big Horn Mountains, Wyoming, USA",44.15,-106.57,1431.1,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5006,"Big Horn Mountains, Wyoming, USA",44.15,-106.58,1441.8,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5007,"Big Horn Mountains, Wyoming, USA",44.16,-106.59,1439.5,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5008,"Big Horn Mountains, Wyoming, USA",44.18,-106.54,1366.1,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5009,"Big Horn Mountains, Wyoming, USA",44.19,-106.54,1362.4,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5010,"Big Horn Mountains, Wyoming, USA",44.2,-106.54,1367,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5011,"Big Horn Mountains, Wyoming, USA",44.21,-106.54,1370,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5012,"Big Horn Mountains, Wyoming, USA",44.22,-106.54,1401.6,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5013,"Big Horn Mountains, Wyoming, USA",44.23,-106.54,1395.8,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5014,"Big Horn Mountains, Wyoming, USA",44.24,-106.54,1380.4,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5015,"Big Horn Mountains, Wyoming, USA",44.25,-106.54,1380.8,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5016,"Big Horn Mountains, Wyoming, USA",44.26,-106.54,1378.4,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5017,"Big Horn Mountains, Wyoming, USA",44.27,-106.54,1373.3,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5019,"Big Horn Mountains, Wyoming, USA",44.28,-106.55,1377.7,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5020,"Big Horn Mountains, Wyoming, USA",44.29,-106.55,1370.4,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5021,"Big Horn Mountains, Wyoming, USA",44.3,-106.54,1355.8,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5022,"Big Horn Mountains, Wyoming, USA",44.31,-106.54,1347.9,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5023,"Big Horn Mountains, Wyoming, USA",44.32,-106.54,1359.4,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5024,"Big Horn Mountains, Wyoming, USA",44.33,-106.53,1340,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5025,"Big Horn Mountains, Wyoming, USA",44.34,-106.52,1322.4,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5026,"Big Horn Mountains, Wyoming, USA",44.35,-106.51,1314.5,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5027,"Big Horn Mountains, Wyoming, USA",44.37,-106.5,1301.2,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5028,"Big Horn Mountains, Wyoming, USA",44.38,-106.47,1280.6,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5029,"Big Horn Mountains, Wyoming, USA",44.4,-106.45,1257.7,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5030,"Big Horn Mountains, Wyoming, USA",44.42,-106.39,1296.6,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5031,"Big Horn Mountains, Wyoming, USA",44.42,-106.4,1301.1,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5032,"Big Horn Mountains, Wyoming, USA",44.43,-106.4,1311.6,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5033,"Big Horn Mountains, Wyoming, USA",44.44,-106.41,1344.5,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5034,"Big Horn Mountains, Wyoming, USA",44.45,-106.42,1354.7,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5035,"Big Horn Mountains, Wyoming, USA",44.46,-106.42,1376.9,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5036,"Big Horn Mountains, Wyoming, USA",44.47,-106.42,1348,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5037,"Big Horn Mountains, Wyoming, USA",44.48,-106.43,1329.7,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,5038,"Big Horn Mountains, Wyoming, USA",44.48,-106.43,1305.5,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,5039,"Big Horn Mountains, Wyoming, USA",44.49,-106.43,1297.2,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,5040,"Big Horn Mountains, Wyoming, USA",44.5,-106.44,1284.3,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,5041,"Big Horn Mountains, Wyoming, USA",44.51,-106.44,1276.5,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,5042,"Big Horn Mountains, Wyoming, USA",44.52,-106.45,1263.6,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,5043,"Big Horn Mountains, Wyoming, USA",44.53,-106.45,1249.5,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,5044,"Big Horn Mountains, Wyoming, USA",44.54,-106.45,1242.8,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,5045,"Big Horn Mountains, Wyoming, USA",44.55,-106.44,1237.7,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,5046,"Big Horn Mountains, Wyoming, USA",44.56,-106.43,1221.1,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,5047,"Big Horn Mountains, Wyoming, USA",44.57,-106.43,1214.1,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,5048,"Big Horn Mountains, Wyoming, USA",44.58,-106.44,1204.1,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,5049,"Big Horn Mountains, Wyoming, USA",44.58,-106.45,1208.3,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,5050,"Big Horn Mountains, Wyoming, USA",44.57,-106.54,1242.6,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,5051,"Big Horn Mountains, Wyoming, USA",44.58,-106.56,1254.4,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,5052,"Big Horn Mountains, Wyoming, USA",44.59,-106.57,1265,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,5053,"Big Horn Mountains, Wyoming, USA",44.59,-106.58,1306.4,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,5054,"Big Horn Mountains, Wyoming, USA",44.6,-106.58,1309.5,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,5055,"Big Horn Mountains, Wyoming, USA",44.61,-106.59,1310.5,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,5056,"Big Horn Mountains, Wyoming, USA",44.62,-106.59,1331.5,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,5057,"Big Horn Mountains, Wyoming, USA",44.63,-106.59,1373.9,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,5058,"Big Horn Mountains, Wyoming, USA",44.64,-106.59,1378.2,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,5059,"Big Horn Mountains, Wyoming, USA",44.66,-106.6,1340.5,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,5060,"Big Horn Mountains, Wyoming, USA",44.67,-106.6,1329.2,2010/07/29,2010/08/07,Ended,,
_US-FA,ZI,5061,"Big Horn Mountains, Wyoming, USA",44.67,-106.6,1311.2,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,5063,"Big Horn Mountains, Wyoming, USA",44.68,-106.6,1298.8,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,5064,"Big Horn Mountains, Wyoming, USA",44.69,-106.61,1287.9,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,5065,"Big Horn Mountains, Wyoming, USA",44.7,-106.61,1266.6,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,5066,"Big Horn Mountains, Wyoming, USA",44.71,-106.62,1260.9,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,5067,"Big Horn Mountains, Wyoming, USA",44.72,-106.62,1245.2,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,5068,"Big Horn Mountains, Wyoming, USA",44.72,-106.63,1237.2,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,5069,"Big Horn Mountains, Wyoming, USA",44.73,-106.64,1228.9,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,5070,"Big Horn Mountains, Wyoming, USA",44.74,-106.66,1217.7,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,5071,"Big Horn Mountains, Wyoming, USA",44.74,-106.67,1203.6,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,5072,"Big Horn Mountains, Wyoming, USA",44.75,-106.68,1194.7,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,5073,"Big Horn Mountains, Wyoming, USA",44.76,-106.69,1186.9,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,5074,"Big Horn Mountains, Wyoming, USA",44.77,-106.7,1179.4,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,5075,"Big Horn Mountains, Wyoming, USA",44.77,-106.71,1177.6,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,5076,"Big Horn Mountains, Wyoming, USA",44.78,-106.71,1175,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,5077,"Big Horn Mountains, Wyoming, USA",44.79,-106.72,1167.2,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5078,"Big Horn Mountains, Wyoming, USA",44.79,-106.74,1160.1,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5079,"Big Horn Mountains, Wyoming, USA",44.8,-106.76,1143.1,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5080,"Big Horn Mountains, Wyoming, USA",44.81,-106.77,1136.8,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5081,"Big Horn Mountains, Wyoming, USA",44.82,-106.78,1142.1,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5082,"Big Horn Mountains, Wyoming, USA",44.82,-106.79,1130.3,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5083,"Big Horn Mountains, Wyoming, USA",44.83,-106.8,1116.2,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5084,"Big Horn Mountains, Wyoming, USA",44.84,-106.82,1110.2,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5085,"Big Horn Mountains, Wyoming, USA",44.84,-106.85,1140.1,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5086,"Big Horn Mountains, Wyoming, USA",44.84,-106.88,1112,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5087,"Big Horn Mountains, Wyoming, USA",44.85,-106.87,1114.3,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5088,"Big Horn Mountains, Wyoming, USA",44.86,-106.87,1117.7,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5089,"Big Horn Mountains, Wyoming, USA",44.87,-106.86,1101.6,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5090,"Big Horn Mountains, Wyoming, USA",44.88,-106.86,1098.6,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5091,"Big Horn Mountains, Wyoming, USA",44.89,-106.86,1090.8,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5092,"Big Horn Mountains, Wyoming, USA",44.9,-106.86,1086.7,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5093,"Big Horn Mountains, Wyoming, USA",44.91,-106.86,1083.4,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5094,"Big Horn Mountains, Wyoming, USA",44.92,-106.86,1076,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5095,"Big Horn Mountains, Wyoming, USA",44.93,-106.87,1076.7,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5096,"Big Horn Mountains, Wyoming, USA",44.94,-106.87,1075.6,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5097,"Big Horn Mountains, Wyoming, USA",44.95,-106.86,1060.8,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5098,"Big Horn Mountains, Wyoming, USA",44.96,-106.85,1067.8,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5099,"Big Horn Mountains, Wyoming, USA",44.97,-106.84,1056.5,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,5100,"Big Horn Mountains, Wyoming, USA",44.98,-106.84,1064.6,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,D101,Big Horn Mountains,45.04,-106.78,999,2010/07/26,2010/07/27,Ended,,
_US-FA,ZI,D102,Big Horn Mountains,45.05,-106.78,999,2010/07/26,2010/07/27,Ended,,
_US-FA,ZI,D201,Big Horn Mountains,45.04,-106.77,999,2010/08/05,2010/08/06,Ended,,
_US-FA,ZI,D202,Big Horn Mountains,45.51,-106.78,999,2010/08/05,2010/08/06,Ended,,
_US-FA,ZI,GW01,Big Horn Mountains,44.32,-105.39,999,2010/07/30,2010/07/31,Ended,,
_US-FA,ZI,GW02,Big Horn Mountains,44.32,-105.39,999,2010/07/30,2010/07/31,Ended,,
_US-FA,ZK,D07,"Blyn, WA USA",47.95,-122.93,568,2008/03/09,2008/05/22,Ended,,
_US-FA,ZK,D08,"Blyn, WA USA",47.95,-122.93,603,2008/03/09,2008/05/22,Ended,,
_US-FA,ZK,E07,"Blyn, WA USA",47.95,-122.93,564,2008/03/09,2008/05/22,Ended,,
_US-FA,ZK,E08,"Blyn, WA USA",47.95,-122.93,573,2008/03/09,2008/05/22,Ended,,
_US-FA,ZK,E10,"Blyn, WA USA",47.95,-122.93,596,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,E11,"Blyn, WA USA",47.95,-122.92,597,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,E12,"Blyn, WA USA",47.95,-122.92,606,2008/03/09,2008/05/22,Ended,,
_US-FA,ZK,E13,"Blyn, WA USA",47.95,-122.92,599,2008/03/09,2008/05/22,Ended,,
_US-FA,ZK,F04,"Blyn, WA USA",47.95,-122.93,567,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,F04B,"Blyn, WA USA",47.95,-122.93,569,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,F05,"Blyn, WA USA",47.95,-122.93,559,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,F05B,"Blyn, WA USA",47.95,-122.93,556,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,F06B,"Blyn, WA USA",47.95,-122.93,555,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,F08,"Blyn, WA USA",47.95,-122.93,574,2008/05/09,2008/05/22,Ended,,
_US-FA,ZK,F10,"Blyn, WA USA",47.95,-122.93,579,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,F11,"Blyn, WA USA",47.95,-122.92,588,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,F12,"Blyn, WA USA",47.95,-122.92,596,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,G04,"Blyn, WA USA",47.95,-122.93,582,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,G04B,"Blyn, WA USA",47.96,-122.93,585,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,G05,"Blyn, WA USA",47.95,-122.93,573,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,G05B,"Blyn, WA USA",47.96,-122.93,571,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,G06B,"Blyn, WA USA",47.96,-122.93,565,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,G07,"Blyn, WA USA",47.96,-122.93,561,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,G08,"Blyn, WA USA",47.96,-122.93,574,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,G09,"Blyn, WA USA",47.96,-122.93,574,2008/05/09,2008/05/22,Ended,,
_US-FA,ZK,G10,"Blyn, WA USA",47.96,-122.92,574,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,G11,"Blyn, WA USA",47.95,-122.92,573,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,G12,"Blyn, WA USA",47.95,-122.92,576,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,G13,"Blyn, WA USA",47.95,-122.92,576,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,G14A,"Blyn, WA USA",47.96,-122.92,579,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,G14C,"Blyn, WA USA",47.96,-122.92,581,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,H04,"Blyn, WA USA",47.96,-122.93,585,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,H04B,"Blyn, WA USA",47.96,-122.93,591,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,H05,"Blyn, WA USA",47.96,-122.93,588,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,H05B,"Blyn, WA USA",47.96,-122.93,585,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,H06,"Blyn, WA USA",47.96,-122.93,573,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,H06B,"Blyn, WA USA",47.96,-122.93,578,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,H06BL,"Blyn, WA USA",47.96,-122.93,578,2008/03/09,2008/05/22,Ended,,
_US-FA,ZK,H07,"Blyn, WA USA",47.96,-122.93,565,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,H08,"Blyn, WA USA",47.96,-122.93,574,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,H09,"Blyn, WA USA",47.96,-122.93,578,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,H10,"Blyn, WA USA",47.96,-122.92,584,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,H11,"Blyn, WA USA",47.96,-122.92,577,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,H12,"Blyn, WA USA",47.96,-122.92,579,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,H13,"Blyn, WA USA",47.96,-122.92,579,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,I04,"Blyn, WA USA",47.96,-122.93,553,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,I04B,"Blyn, WA USA",47.96,-122.93,579,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,I05,"Blyn, WA USA",47.96,-122.93,593,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,I05B,"Blyn, WA USA",47.96,-122.93,596,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,I05BL,"Blyn, WA USA",47.96,-122.93,596,2008/05/05,2008/05/22,Ended,,
_US-FA,ZK,I06,"Blyn, WA USA",47.96,-122.93,588,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,I07,"Blyn, WA USA",47.96,-122.93,574,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,I08,"Blyn, WA USA",47.96,-122.93,573,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,I09,"Blyn, WA USA",47.96,-122.93,583,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,I10,"Blyn, WA USA",47.96,-122.93,591,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,I11,"Blyn, WA USA",47.96,-122.92,586,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,J04,"Blyn, WA USA",47.96,-122.93,557,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,J04B,"Blyn, WA USA",47.96,-122.93,569,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,J05,"Blyn, WA USA",47.96,-122.93,599,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,J05B,"Blyn, WA USA",47.96,-122.93,608,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,J06,"Blyn, WA USA",47.96,-122.93,601,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,J07,"Blyn, WA USA",47.96,-122.93,585,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,J08,"Blyn, WA USA",47.96,-122.93,576,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,J08L,"Blyn, WA USA",47.96,-122.93,576,2008/05/05,2008/05/22,Ended,,
_US-FA,ZK,J09,"Blyn, WA USA",47.96,-122.93,582,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,J10,"Blyn, WA USA",47.96,-122.93,587,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,K03,"Blyn, WA USA",47.96,-122.93,517,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,K04,"Blyn, WA USA",47.96,-122.93,545,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,K04B,"Blyn, WA USA",47.96,-122.93,557,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,K05,"Blyn, WA USA",47.96,-122.93,586,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,K05B,"Blyn, WA USA",47.96,-122.93,594,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,K06,"Blyn, WA USA",47.96,-122.93,608,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,K06L,"Blyn, WA USA",47.96,-122.93,608,2008/03/09,2008/05/22,Ended,,
_US-FA,ZK,K07,"Blyn, WA USA",47.96,-122.93,591,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,K08,"Blyn, WA USA",47.96,-122.93,573,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,K09,"Blyn, WA USA",47.96,-122.93,568,2008/03/06,2008/05/22,Ended,,
_US-FA,ZK,K10,"Blyn, WA USA",47.96,-122.93,565,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,L03,"Blyn, WA USA",47.96,-122.93,531,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,L04,"Blyn, WA USA",47.96,-122.93,547,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,L04B,"Blyn, WA USA",47.96,-122.93,554,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,L05,"Blyn, WA USA",47.96,-122.93,560,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,L05B,"Blyn, WA USA",47.96,-122.93,570,2008/03/05,2008/05/22,Ended,,
_US-FA,ZK,L06,"Blyn, WA USA",47.96,-122.93,588,2008/03/05,2008/05/22,Ended,,
